Id,PID,Garage Finish,Garage Cars,SalePrice,Combined Area,House Age,Garage Age,Years since Remod/Add,Total Rooms AbvGrd,Combined House Qual,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
2523,533350050,3.0,3.0,385000,4578.0,25,25.0,19,6,720.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
627,535125090,1.0,2.0,205000,3240.0,44,44.0,19,10,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,906380190,2.0,2.0,206000,3027.0,4,4.0,4,8,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,907414060,2.0,2.0,179600,3470.0,3,3.0,3,9,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,908102330,1.0,2.0,102000,2452.0,55,55.0,55,7,72.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,527326130,2.0,2.0,175000,2792.0,31,31.0,31,8,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2592,535327210,1.0,2.0,159000,3295.0,50,5.0,5,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1491,908103280,1.0,2.0,135000,2734.0,32,17.0,32,8,162.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,905452140,1.0,1.0,136900,3174.0,52,52.0,34,9,162.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,532378160,1.0,1.0,135000,2436.0,45,45.0,12,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
495,528315090,2.0,3.0,337000,4473.0,10,10.0,10,11,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2528,534128210,1.0,2.0,250000,4327.0,38,38.0,22,12,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1033,527380240,2.0,3.0,306000,4363.0,12,12.0,12,12,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
764,904301070,0.0,0.0,179000,2400.0,22,22.0,21,8,180.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,533212150,1.0,2.0,146000,2621.0,1,1.0,1,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2037,903457040,1.0,2.0,161000,4038.0,92,1.0,57,9,162.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,534152050,2.0,2.0,205000,3700.0,33,33.0,9,8,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1572,916226030,3.0,2.0,241500,3290.0,22,22.0,22,8,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2052,905101200,1.0,1.0,118500,2319.0,46,46.0,46,6,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2702,904101040,1.0,1.0,130000,2702.0,48,48.0,48,7,180.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,902128160,1.0,2.0,130000,2259.0,67,67.0,57,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2335,527214060,2.0,3.0,535000,5284.0,0,0.0,0,14,1250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
563,532378180,1.0,1.0,123000,2076.0,47,47.0,47,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1502,908201110,0.0,0.0,82000,1152.0,53,53.0,53,8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,902300260,1.0,1.0,132000,2362.0,88,73.0,43,8,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2598,535376100,1.0,1.0,108480,2472.0,85,38.0,38,5,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2715,905107220,1.0,2.0,165000,3146.0,39,39.0,39,9,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1810,531376060,2.0,2.0,181000,3513.0,1,1.0,1,9,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
778,905200260,1.0,1.0,165000,2710.0,48,48.0,48,10,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339,924100050,3.0,1.0,161000,2618.0,41,41.0,41,10,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,528445010,3.0,2.0,199000,3518.0,0,0.0,0,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320,916455170,3.0,2.0,214900,3221.0,8,8.0,7,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2461,528456200,2.0,2.0,198600,3140.0,0,0.0,0,7,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2449,528348010,3.0,2.0,258000,3824.0,8,8.0,8,13,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817,906230020,3.0,4.0,269500,4775.0,9,9.0,9,14,315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,528290090,3.0,2.0,176000,2524.0,6,6.0,6,9,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,534403040,2.0,1.0,158000,2913.0,43,43.0,16,9,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
479,528240060,3.0,2.0,184100,2354.0,7,7.0,7,10,512.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,527357020,1.0,2.0,170000,3789.0,36,36.0,36,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
937,909452050,3.0,2.0,208000,3055.0,23,23.0,23,9,162.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,907290210,3.0,2.0,140000,2116.0,6,6.0,6,5,384.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,911370500,3.0,2.0,230000,3726.0,2,2.0,1,7,1000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,527183060,2.0,2.0,188500,3136.0,19,19.0,19,7,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2861,909276070,1.0,1.0,194000,3028.0,66,66.0,56,9,180.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,535180120,2.0,1.0,133000,2592.0,52,52.0,50,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
854,907201220,1.0,1.0,140000,2157.0,31,31.0,31,6,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,907181120,2.0,2.0,207500,2966.0,8,8.0,8,9,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,534128190,2.0,2.0,256900,4087.0,42,42.0,12,11,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1947,535375130,1.0,1.0,109000,2009.0,67,67.0,57,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
815,906226140,1.0,2.0,113722,1913.0,30,30.0,30,10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831,906392110,3.0,3.0,237000,3840.0,4,4.0,3,9,640.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,535151110,2.0,2.0,142100,2798.0,44,13.0,44,7,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2306,526302030,2.0,2.0,149900,2923.0,52,52.0,52,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,528108130,2.0,3.0,404000,4936.0,1,1.0,1,9,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2618,535425080,2.0,2.0,277500,4327.0,44,44.0,8,12,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
245,906201030,3.0,2.0,178000,2949.0,25,25.0,25,10,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
462,528186180,3.0,2.0,254000,3198.0,3,3.0,3,8,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,902207130,1.0,2.0,12789,2290.0,87,82.0,40,6,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1625,527162090,3.0,2.0,176000,2892.0,12,12.0,11,8,252.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,528106010,2.0,3.0,342643,4685.0,0,0.0,0,13,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1827,532378240,1.0,1.0,125500,2066.0,40,40.0,40,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1580,916402015,1.0,2.0,150000,3428.0,19,19.0,19,10,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1803,528480180,3.0,2.0,261329,3752.0,0,0.0,0,8,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1132,531363060,0.0,0.0,141000,2160.0,4,4.0,3,7,336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1941,535353050,3.0,1.0,153000,3032.0,54,54.0,54,7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1742,528228270,3.0,3.0,172500,3164.0,1,0.0,0,8,560.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,903425280,1.0,1.0,153575,2478.0,92,4.0,4,8,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,911128020,1.0,1.0,124900,2054.0,77,77.0,0,6,240.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,528106040,3.0,3.0,415298,4974.0,1,0.0,0,11,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
725,902405120,1.0,1.0,119000,2659.0,89,89.0,59,7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1787,528435070,2.0,3.0,227000,4001.0,1,1.0,1,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1216,534426040,2.0,1.0,145500,2418.0,49,49.0,2,7,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2654,902206020,1.0,1.0,61500,1184.0,85,85.0,56,4,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2310,526354020,3.0,2.0,192100,4208.0,37,37.0,37,10,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
761,903484110,1.0,1.0,116000,2409.0,94,94.0,44,9,162.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,534276070,2.0,1.0,145000,1990.0,49,49.0,49,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,528166090,3.0,3.0,445000,5790.0,6,6.0,6,12,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
856,907202050,1.0,2.0,150500,2564.0,32,32.0,1,7,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,527163010,3.0,2.0,175900,2858.0,17,17.0,16,10,216.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,527375180,2.0,2.0,167900,2760.0,35,35.0,35,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2415,528218140,3.0,3.0,219210,3402.0,0,0.0,0,12,448.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,531451280,2.0,2.0,189000,3362.0,18,18.0,18,11,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1238,535152200,2.0,1.0,136500,2644.0,51,51.0,51,7,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,905105200,1.0,1.0,137900,2172.0,44,44.0,2,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
723,902402150,1.0,1.0,85000,2324.0,99,53.0,3,5,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2562,534477030,1.0,2.0,137900,4800.0,55,55.0,55,9,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
995,527106140,3.0,2.0,195500,3002.0,10,10.0,10,10,216.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,909100110,1.0,1.0,128000,2669.0,95,90.0,60,8,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1152,532354150,1.0,1.0,135000,2148.0,47,46.0,1,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1449,907202190,1.0,2.0,143195,2728.0,33,23.0,33,7,135.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,903204095,1.0,1.0,79500,1985.0,78,20.0,48,5,135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,531373060,2.0,2.0,192500,2976.0,5,5.0,4,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
706,902201110,1.0,1.0,129500,2404.0,59,59.0,39,8,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1617,527107040,3.0,2.0,168000,2751.0,12,12.0,11,10,216.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,903228060,1.0,1.0,105000,2321.0,69,69.0,58,9,162.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,527402150,1.0,2.0,143250,2538.0,36,28.0,36,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1433,907135020,1.0,1.0,144000,2550.0,13,9.0,2,8,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,531380080,2.0,2.0,205000,3521.0,16,16.0,8,11,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2255,914478100,1.0,2.0,143000,2524.0,33,33.0,33,6,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,533215040,3.0,2.0,290000,3426.0,7,7.0,7,7,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,528150070,3.0,3.0,611657,5514.0,1,1.0,0,14,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
836,907126010,1.0,2.0,152000,2656.0,13,9.0,13,7,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,527145080,2.0,2.0,191500,3066.0,18,18.0,18,7,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1704,528120150,2.0,3.0,317000,4468.0,3,3.0,2,12,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2068,905226080,1.0,1.0,165250,2206.0,67,67.0,9,8,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1488,908102140,1.0,1.0,123000,2448.0,42,42.0,42,7,135.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,905201110,1.0,2.0,185000,2797.0,52,52.0,52,5,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2633,535478070,1.0,2.0,120000,2618.0,44,44.0,44,7,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1872,534176140,2.0,2.0,158500,2670.0,41,41.0,41,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1138,531376010,2.0,2.0,173000,2958.0,4,4.0,4,9,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1899,534429030,1.0,2.0,101800,1686.0,45,45.0,45,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
915,909252020,2.0,2.0,155000,2271.0,73,38.0,2,7,448.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
660,535378120,1.0,1.0,125000,2396.0,84,22.0,59,7,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,902427140,1.0,1.0,104500,1299.0,51,51.0,51,6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
443,528142040,3.0,3.0,350000,4424.0,5,5.0,4,13,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2627,535454060,1.0,2.0,93500,1440.0,56,57.0,56,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,907181140,2.0,2.0,193000,3251.0,9,9.0,9,10,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,909251090,3.0,2.0,191000,3815.0,86,15.0,14,13,270.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,902109010,1.0,1.0,110000,1896.0,76,74.0,1,6,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
866,907252220,2.0,2.0,261500,3702.0,8,8.0,8,10,640.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,534476320,1.0,1.0,128900,2438.0,53,53.0,53,6,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2451,528360050,2.0,3.0,584500,6192.0,13,13.0,12,15,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2186,908225240,1.0,1.0,111000,2060.0,53,53.0,53,6,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,903425270,1.0,2.0,90000,2642.0,81,42.0,57,8,90.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,535126180,1.0,2.0,129000,3997.0,42,42.0,28,10,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1542,909428190,1.0,2.0,224000,3860.0,54,15.0,2,8,288.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,533212050,2.0,2.0,165000,2280.0,3,3.0,3,8,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,903430080,1.0,1.0,122000,2166.0,90,90.0,17,7,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2261,916384070,2.0,2.0,267300,3612.0,1,0.0,0,8,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
423,528104070,3.0,3.0,485000,5886.0,1,0.0,0,15,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2687,903425190,1.0,2.0,220000,4657.0,44,44.0,44,10,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1436,907176010,2.0,2.0,215700,3235.0,11,11.0,11,9,288.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,528142090,3.0,3.0,280000,4534.0,5,5.0,4,9,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1067,528172080,3.0,3.0,284000,3910.0,5,5.0,4,9,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2290,923228290,0.0,0.0,84500,1260.0,37,37.0,37,4,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,535476350,2.0,2.0,192000,3230.0,47,47.0,26,8,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2643,902108060,1.0,1.0,105000,1706.0,76,76.0,56,6,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2802,907290080,3.0,2.0,216837,4180.0,2,2.0,1,10,448.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,534455030,2.0,2.0,141500,3242.0,48,48.0,48,8,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1382,905104180,2.0,2.0,130000,2238.0,41,41.0,5,6,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
853,907200230,0.0,0.0,124000,2080.0,31,31.0,31,7,180.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,910201180,0.0,0.0,150909,2687.0,84,84.0,8,8,240.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,535304020,2.0,1.0,139500,2296.0,54,54.0,3,5,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2193,908275240,1.0,2.0,79275,2256.0,52,11.0,52,6,108.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,916384080,2.0,2.0,265900,3432.0,1,1.0,1,8,640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1528,909253190,1.0,1.0,91000,1718.0,78,83.0,58,5,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
